phase,config,compiler,opt,target_func,candidate_func,model,similarity
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.SSL_CTX_remove_session,CLAP,0.099167
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.SSL_CTX_remove_session,jTrans,0.424267
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.SSL_CTX_remove_session,safe,0.062208
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,dtls1_set_message_header,asm2vec,0.258115
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,dtls1_set_message_header,BinCola,-0.154068
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,dtls1_set_message_header,CLAP,0.264826
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,dtls1_set_message_header,jTrans,0.064449
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,dtls1_set_message_header,safe,0.439777
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,SSL_set_srp_server_param,asm2vec,0.236349
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,SSL_set_srp_server_param,BinCola,0.164030
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,SSL_set_srp_server_param,CLAP,0.491710
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,SSL_set_srp_server_param,jTrans,0.492916
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,SSL_set_srp_server_param,safe,0.425181
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16490,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16490,BinCola,-0.200573
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16490,CLAP,0.072811
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16490,jTrans,0.238668
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16490,safe,0.000000
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_182c0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_182c0,BinCola,0.074800
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_182c0,CLAP,0.030047
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_182c0,jTrans,0.114014
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_182c0,safe,0.119997
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16806,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16806,BinCola,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16806,CLAP,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16806,jTrans,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16806,safe,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_167b0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_167b0,BinCola,0.052440
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_167b0,CLAP,0.025062
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_167b0,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_167b0,safe,0.140341
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16770,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16770,BinCola,-0.244610
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16770,CLAP,0.225501
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16770,jTrans,0.238668
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16770,safe,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,SSL_CTX_remove_session,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,SSL_CTX_remove_session,BinCola,-0.182790
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,SSL_CTX_remove_session,CLAP,0.099167
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,SSL_CTX_remove_session,jTrans,0.424267
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,SSL_CTX_remove_session,safe,0.062208
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_set_message_header,asm2vec,0.289155
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_set_message_header,BinCola,-0.165166
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_set_message_header,CLAP,0.264826
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_set_message_header,jTrans,0.064449
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_set_message_header,safe,0.439777
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_173d6,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_173d6,BinCola,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_173d6,CLAP,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_173d6,jTrans,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_173d6,safe,0.000000
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16a80,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16a80,BinCola,-0.131843
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16a80,CLAP,0.159776
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16a80,jTrans,0.238668
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16a80,safe,0.000000
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_17aa0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_17aa0,BinCola,-0.064063
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_17aa0,CLAP,0.023074
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_17aa0,jTrans,0.114014
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_17aa0,safe,0.119997
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_169f0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_169f0,BinCola,-0.067361
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_169f0,CLAP,0.012931
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_169f0,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_169f0,safe,0.140341
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,dtls1_handle_timeout,asm2vec,0.262288
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,dtls1_handle_timeout,BinCola,0.454901
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,dtls1_handle_timeout,CLAP,0.545024
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,dtls1_handle_timeout,jTrans,0.778391
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,dtls1_handle_timeout,safe,0.671427
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.tls12_get_req_sig_algs,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.tls12_get_req_sig_algs,BinCola,0.014158
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.tls12_get_req_sig_algs,CLAP,0.653735
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.tls12_get_req_sig_algs,jTrans,0.091274
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.tls12_get_req_sig_algs,safe,0.154521
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16de6,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16de6,BinCola,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16de6,CLAP,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16de6,jTrans,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16de6,safe,0.000000
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17580,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17580,BinCola,-0.177548
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17580,CLAP,0.082009
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17580,jTrans,0.238668
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17580,safe,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17580,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17580,BinCola,-0.217238
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17580,CLAP,0.001146
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17580,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17580,safe,0.140341
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,TLSv1_1_server_method,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,TLSv1_1_server_method,BinCola,-0.070306
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,TLSv1_1_server_method,CLAP,0.508334
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,TLSv1_1_server_method,jTrans,-0.215551
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,TLSv1_1_server_method,safe,0.109574
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,SSL_set_psk_client_callback,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,SSL_set_psk_client_callback,BinCola,-0.169975
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,SSL_set_psk_client_callback,CLAP,-0.004404
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,SSL_set_psk_client_callback,jTrans,-0.211304
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,SSL_set_psk_client_callback,safe,0.109574
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16180,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16180,BinCola,-0.111119
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16180,CLAP,0.015556
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16180,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16180,safe,0.140341
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_handle_timeout,asm2vec,0.304441
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_handle_timeout,BinCola,0.398995
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_handle_timeout,CLAP,0.545024
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_handle_timeout,jTrans,0.778391
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_handle_timeout,safe,0.671427
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,tls12_get_req_sig_algs,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,tls12_get_req_sig_algs,BinCola,-0.063465
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,tls12_get_req_sig_algs,CLAP,0.653735
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,tls12_get_req_sig_algs,jTrans,0.091274
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,tls12_get_req_sig_algs,safe,0.154521
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,dtls1_send_hello_request,asm2vec,0.119569
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,dtls1_send_hello_request,BinCola,-0.101749
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,dtls1_send_hello_request,CLAP,0.603071
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,dtls1_send_hello_request,jTrans,0.594709
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,dtls1_send_hello_request,safe,0.172487
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17020,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17020,BinCola,-0.270857
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17020,CLAP,0.054895
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17020,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17020,safe,0.140341
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.TLSv1_1_server_method,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.TLSv1_1_server_method,BinCola,-0.048845
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.TLSv1_1_server_method,CLAP,0.508334
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.TLSv1_1_server_method,jTrans,-0.215551
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.TLSv1_1_server_method,safe,0.109574
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,tls1_PRF.constprop.2,asm2vec,0.532784
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,tls1_PRF.constprop.2,BinCola,0.191078
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,tls1_PRF.constprop.2,CLAP,0.644999
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,tls1_PRF.constprop.2,jTrans,0.227789
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,tls1_PRF.constprop.2,safe,0.493381
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_172a0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_172a0,BinCola,0.021652
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_172a0,CLAP,-0.007134
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_172a0,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_172a0,safe,0.140341
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_163d0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_163d0,BinCola,0.020017
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_163d0,CLAP,0.039253
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_163d0,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_163d0,safe,0.140341
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16840,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16840,BinCola,-0.164681
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16840,CLAP,-0.005048
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16840,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16840,safe,0.140341
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_17eb0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_17eb0,BinCola,-0.054779
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_17eb0,CLAP,0.050737
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_17eb0,jTrans,0.114014
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_17eb0,safe,0.119997
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_send_hello_request,asm2vec,0.102329
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_send_hello_request,BinCola,-0.015365
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_send_hello_request,CLAP,0.603071
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_send_hello_request,jTrans,0.594709
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_send_hello_request,safe,0.172487
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17130,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17130,BinCola,-0.098842
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17130,CLAP,0.022922
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17130,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17130,safe,0.140341
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_17220,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_17220,BinCola,-0.216116
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_17220,CLAP,0.097309
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_17220,jTrans,0.238668
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_17220,safe,0.000000
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,SSL_CTX_sess_get_remove_cb,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,SSL_CTX_sess_get_remove_cb,BinCola,-0.153586
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,SSL_CTX_sess_get_remove_cb,CLAP,-0.021669
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,SSL_CTX_sess_get_remove_cb,jTrans,-0.237730
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,SSL_CTX_sess_get_remove_cb,safe,0.147881
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_16ea6,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_16ea6,BinCola,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_16ea6,CLAP,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_16ea6,jTrans,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_16ea6,safe,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_164a0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_164a0,BinCola,-0.079648
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_164a0,CLAP,-0.015694
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_164a0,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_164a0,safe,0.140341
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl2_enc,asm2vec,0.205445
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl2_enc,BinCola,-0.157028
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl2_enc,CLAP,0.354984
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl2_enc,jTrans,0.297134
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl2_enc,safe,0.457753
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16f00,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16f00,BinCola,-0.186356
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16f00,CLAP,0.038472
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16f00,jTrans,0.238668
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16f00,safe,0.000000
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,SSL_set_rfd,asm2vec,0.150772
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,SSL_set_rfd,BinCola,0.050483
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,SSL_set_rfd,CLAP,0.522211
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,SSL_set_rfd,jTrans,0.559863
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,SSL_set_rfd,safe,0.406510
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16e76,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16e76,BinCola,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16e76,CLAP,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16e76,jTrans,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16e76,safe,0.000000
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,BIO_new_buffer_ssl_connect,asm2vec,0.097872
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,BIO_new_buffer_ssl_connect,BinCola,-0.035635
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,BIO_new_buffer_ssl_connect,CLAP,0.401351
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,BIO_new_buffer_ssl_connect,jTrans,0.281308
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,BIO_new_buffer_ssl_connect,safe,0.200275
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17850,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17850,BinCola,-0.026076
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17850,CLAP,0.023010
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17850,jTrans,0.114014
